edge_number,actual_edge_time_s,ideal_edge_time_s,tie_s,tie_ns
851,9.531445045781393e-05,9.531439832690113e-05,5.2130912803554384e-11,0.052130912803554384
852,9.53430218013041e-05,9.53429685310642e-05,5.327023990735225e-11,0.05327023990735225
853,9.537159351316334e-05,9.537153873522725e-05,5.477793609692741e-11,0.05477793609692741
854,9.540016555937987e-05,9.540010893939032e-05,5.66199895571057e-11,0.0566199895571057
855,9.54287378968712e-05,9.542867914355339e-05,5.875331782049751e-11,0.05875331782049751
856,9.545731050075638e-05,9.545724934771646e-05,6.115303992446976e-11,0.061153039924469764
857,9.54858833149306e-05,9.548581955187952e-05,6.376305107644419e-11,0.06376305107644419
858,9.551445634308678e-05,9.551438975604258e-05,6.658704420454553e-11,0.06658704420454553
859,9.554302956241262e-05,9.554295996020565e-05,6.960220697678077e-11,0.06960220697678077
860,9.557160292224312e-05,9.557153016436872e-05,7.275787440878921e-11,0.07275787440878921
861,9.560017643262076e-05,9.560010036853177e-05,7.606408899095615e-11,0.07606408899095615
862,9.562875008620085e-05,9.562867057269484e-05,7.95135060125045e-11,0.07951350601250451
863,9.56573238282123e-05,9.56572407768579e-05,8.305135439860596e-11,0.08305135439860596
864,9.568589768178659e-05,9.568581098102096e-05,8.670076562971556e-11,0.08670076562971556
865,9.57144716303035e-05,9.571438118518403e-05,9.044511946928775e-11,0.09044511946928775
866,9.574304564796987e-05,9.57429513893471e-05,9.425862277474417e-11,0.09425862277474417
867,9.577161974937385e-05,9.577152159351017e-05,9.815586368960352e-11,0.09815586368960352
868,9.580019389138066e-05,9.580009179767323e-05,1.0209370743372136e-10,0.10209370743372136
869,9.582876809868487e-05,9.582866200183629e-05,1.060968485818248e-10,0.1060968485818248
870,9.58573423539863e-05,9.585723220599936e-05,1.1014798695352836e-10,0.11014798695352836
871,9.588591664264827e-05,9.588580241016242e-05,1.1423248584660853e-10,0.11423248584660854
872,9.591449098028597e-05,9.591437261432548e-05,1.1836596049640708e-10,0.11836596049640709
873,9.594306533289319e-05,9.594294281848855e-05,1.2251440464428597e-10,0.12251440464428598
874,9.597163972695337e-05,9.597151302265162e-05,1.2670430175789933e-10,0.12670430175789935
875,9.600021410591174e-05,9.600008322681467e-05,1.3087909707366225e-10,0.13087909707366224
876,9.602877478140613e-05,9.602865343097774e-05,1.2135042839383203e-10,0.12135042839383203
877,9.605733592272026e-05,9.60572236351408e-05,1.1228757945246972e-10,0.11228757945246973
878,9.608589935369542e-05,9.608579383930387e-05,1.0551439155271075e-10,0.10551439155271075
879,9.611446443119266e-05,9.611436404346694e-05,1.0038772572365627e-10,0.10038772572365627
880,9.614303083377774e-05,9.614293424763e-05,9.65861477476304e-11,0.0965861477476304
881,9.617159827262016e-05,9.617150445179307e-05,9.382082710100737e-11,0.09382082710100738
882,9.6200166594132e-05,9.620007465595613e-05,9.193817586666322e-11,0.09193817586666322
883,9.622873566985782e-05,9.622864486011919e-05,9.080973863856359e-11,0.09080973863856359
884,9.625730537513198e-05,9.625721506428226e-05,9.031084973094786e-11,0.09031084973094786
885,9.62858756436209e-05,9.628578526844533e-05,9.037517558136669e-11,0.09037517558136669
886,9.63144463809522e-05,9.63143554726084e-05,9.090834380393759e-11,0.0909083438039376
887,9.634301755702442e-05,9.634292567677145e-05,9.18802529754619e-11,0.0918802529754619
888,9.637158910604672e-05,9.637149588093452e-05,9.322511220378268e-11,0.09322511220378268
889,9.640016097587156e-05,9.640006608509758e-05,9.489077398004113e-11,0.09489077398004113
890,9.642873312818944e-05,9.642863628926065e-05,9.683892879296651e-11,0.09683892879296652
891,9.645730554448876e-05,9.645720649342371e-05,9.905106505598097e-11,0.09905106505598098
892,9.648587819355116e-05,9.648577669758678e-05,1.0149596438725524e-10,0.10149596438725524
893,9.651445105088164e-05,9.651434690174984e-05,1.0414913180012963e-10,0.10414913180012964
894,9.654302407309143e-05,9.65429171059129e-05,1.0696717854010081e-10,0.10696717854010082
895,9.657159726760947e-05,9.657148731007597e-05,1.0995753350624456e-10,0.10995753350624456
896,9.660017060882499e-05,9.660005751423903e-05,1.1309458595944547e-10,0.11309458595944548
897,9.662874407217089e-05,9.66286277184021e-05,1.1635376878649436e-10,0.11635376878649437
898,9.665731765046039e-05,9.665719792256517e-05,1.1972789521776563e-10,0.11972789521776563
899,9.668589133782935e-05,9.668576812672823e-05,1.2321110112896895e-10,0.12321110112896895
900,9.671446510170176e-05,9.67143383308913e-05,1.2677081047320962e-10,0.12677081047320962
901,9.674303895510344e-05,9.674290853505436e-05,1.3042004908578082e-10,0.13042004908578084
902,9.677161286700842e-05,9.677147873921742e-05,1.3412779100363386e-10,0.13412779100363387
903,9.680018684665781e-05,9.680004894338048e-05,1.3790327732911822e-10,0.13790327732911822
904,9.68287608909765e-05,9.682861914754355e-05,1.417434329531646e-10,0.1417434329531646
905,9.685733496109324e-05,9.685718935170661e-05,1.4560938663935671e-10,0.1456093866393567
906,9.688590908893825e-05,9.688575955586968e-05,1.4953306857535513e-10,0.14953306857535514
907,9.691448323801731e-05,9.691432976003274e-05,1.534779845702441e-10,0.15347798457024409
908,9.694305742356716e-05,9.694289996419581e-05,1.574593713508344e-10,0.1574593713508344
909,9.697163164082081e-05,9.697147016835888e-05,1.6147246193767168e-10,0.16147246193767167
910,9.700020584865362e-05,9.700004037252193e-05,1.6547613168854432e-10,0.16547613168854433
911,9.70287665108015e-05,9.7028610576685e-05,1.5593411650707585e-10,0.15593411650707587
912,9.705732765436633e-05,9.705718078084807e-05,1.468735182610034e-10,0.14687351826100342
913,9.708589107979355e-05,9.708575098501113e-05,1.400947824309652e-10,0.1400947824309652
914,9.711445614901092e-05,9.71143211891742e-05,1.349598367261023e-10,0.1349598367261023
915,9.71430225232392e-05,9.714289139333726e-05,1.3112990194369857e-10,0.13112990194369858
916,9.71715899529867e-05,9.717146159750032e-05,1.2835548638583649e-10,0.1283554863858365
917,9.720015823919496e-05,9.720003180166339e-05,1.264375315771923e-10,0.12643753157719229
918,9.722872727078472e-05,9.722860200582645e-05,1.2526495826758437e-10,0.12526495826758438
919,9.72572969384579e-05,9.725717220998952e-05,1.2472846838837015e-10,0.12472846838837015
920,9.7285867154169e-05,9.728574241415259e-05,1.2474001641544467e-10,0.12474001641544467
921,9.731443784889254e-05,9.731431261831564e-05,1.2523057690209972e-10,0.1252305769020997
922,9.734300896540625e-05,9.734288282247871e-05,1.2614292754147277e-10,0.12614292754147277
923,9.737158044719892e-05,9.737145302664178e-05,1.2742055714135373e-10,0.12742055714135372
924,9.740015224228982e-05,9.740002323080484e-05,1.290114849838355e-10,0.1290114849838355
925,9.742872432731234e-05,9.74285934349679e-05,1.3089234443856435e-10,0.13089234443856435
926,9.745729666853793e-05,9.745716363913097e-05,1.3302940696528874e-10,0.13302940696528875
927,9.748586924580399e-05,9.748573384329403e-05,1.354025099679151e-10,0.13540250996791509
928,9.751444201439919e-05,9.75143040474571e-05,1.379669421008149e-10,0.13796694210081492
929,9.754301495821985e-05,9.754287425162016e-05,1.4070659969556773e-10,0.14070659969556773
930,9.757158806424124e-05,9.757144445578323e-05,1.4360845801463506e-10,0.14360845801463507
931,9.760016131656394e-05,9.76000146599463e-05,1.466566176397332e-10,0.1466566176397332
932,9.762873468225864e-05,9.762858486410935e-05,1.4981814929089966e-10,0.14981814929089968
933,9.765730816546379e-05,9.765715506827242e-05,1.530971913678268e-10,0.15309719136782682
934,9.768588174892193e-05,9.768572527243549e-05,1.5647648644835233e-10,0.15647648644835233
935,9.77144554135563e-05,9.771429547659854e-05,1.5993695776485838e-10,0.1599369577648584
936,9.774302916449188e-05,9.774286568076161e-05,1.6348373027325168e-10,0.1634837302732517
937,9.777160297121649e-05,9.777143588492468e-05,1.6708629181389304e-10,0.16708629181389303
938,9.780017683845442e-05,9.780000608908775e-05,1.7074936667577633e-10,0.17074936667577634
939,9.78287507719835e-05,9.78285762932508e-05,1.7447873269425147e-10,0.17447873269425146
940,9.785732473188702e-05,9.785714649741387e-05,1.7823447315029976e-10,0.17823447315029975
941,9.788589874357173e-05,9.788571670157694e-05,1.8204199479039783e-10,0.18204199479039784
942,9.7914472782661e-05,9.791428690574001e-05,1.858769209956582e-10,0.1858769209956582
943,9.794304684847788e-05,9.794285710990306e-05,1.897385748173494e-10,0.1897385748173494
944,9.797162095096664e-05,9.797142731406613e-05,1.936369005171399e-10,0.1936369005171399
945,9.800019506611683e-05,9.79999975182292e-05,1.975478876383209e-10,0.1975478876383209
946,9.80287556171012e-05,9.802856772239225e-05,1.8789470895060947e-10,0.18789470895060947
947,9.805731667066823e-05,9.805713792655532e-05,1.7874411291179017e-10,0.17874411291179018
948,9.808588001854628e-05,9.808570813071839e-05,1.7188782789506167e-10,0.17188782789506168
949,9.811444498459349e-05,9.811427833488146e-05,1.666497120322351e-10,0.1666497120322351
950,9.814301127516273e-05,9.814284853904453e-05,1.6273611820442838e-10,0.16273611820442838
951,9.817157859742898e-05,9.817141874320758e-05,1.5985422140260922e-10,0.15985422140260921
952,9.820014678814014e-05,9.819998894737065e-05,1.5784076949740636e-10,0.15784076949740636
953,9.82287157249058e-05,9.822855915153372e-05,1.565733720826333e-10,0.1565733720826333
954,9.825728529014446e-05,9.825712935569677e-05,1.5593444769018196e-10,0.15593444769018197
955,9.828585540164796e-05,9.828569955985984e-05,1.5584178812689155e-10,0.15584178812689156
956,9.831442598311997e-05,9.831426976402291e-05,1.562190970694447e-10,0.1562190970694447
957,9.834299698721312e-05,9.834283996818596e-05,1.570190271650235e-10,0.1570190271650235
958,9.837156835981201e-05,9.837141017234903e-05,1.5818746298295836e-10,0.15818746298295835
959,9.840014006044253e-05,9.83999803765121e-05,1.5968393042944626e-10,0.15968393042944626
960,9.842871202777435e-05,9.842855058067517e-05,1.614470991826982e-10,0.1614470991826982
961,9.845728425326266e-05,9.845712078483824e-05,1.6346842442855238e-10,0.1634684244285524
962,9.848585670374531e-05,9.848569098900129e-05,1.6571474402752468e-10,0.16571474402752467
963,9.851442936806079e-05,9.851426119316436e-05,1.681748964299575e-10,0.1681748964299575
964,9.854300219012816e-05,9.854283139732743e-05,1.7079280073637795e-10,0.17079280073637795
965,9.857157516148692e-05,9.857140160149048e-05,1.7355999644289565e-10,0.17355999644289566
966,9.860014830170344e-05,9.859997180565355e-05,1.7649604988861945e-10,0.17649604988861944
967,9.862872155521292e-05,9.862854200981662e-05,1.7954539630852066e-10,0.17954539630852065
968,9.86572949089827e-05,9.865711221397967e-05,1.8269500303683238e-10,0.1826950030368324
969,9.868586836883324e-05,9.868568241814274e-05,1.859506905044974e-10,0.1859506905044974
970,9.871444191432099e-05,9.871425262230581e-05,1.8929201518508668e-10,0.18929201518508668
971,9.874301553059104e-05,9.874282282646888e-05,1.9270412216713702e-10,0.19270412216713703
972,9.877158922377285e-05,9.877139303063195e-05,1.9619314090631538e-10,0.19619314090631537
973,9.880016296212505e-05,9.8799963234795e-05,1.997273300558746e-10,0.1997273300558746
974,9.88287367535459e-05,9.882853343895807e-05,2.0331458783890583e-10,0.20331458783890582
975,9.885731060476303e-05,9.885710364312114e-05,2.069616418925197e-10,0.2069616418925197
976,9.888588447521017e-05,9.888567384728419e-05,2.1062792597928102e-10,0.210627925979281
977,9.891445838881953e-05,9.891424405144726e-05,2.1433737227650173e-10,0.21433737227650174
978,9.894303232841133e-05,9.894281425561033e-05,2.180728010044476e-10,0.21807280100444762
979,9.897160628732587e-05,9.897138445977338e-05,2.2182755249193174e-10,0.22182755249193173
980,9.900018028369644e-05,9.899995466393645e-05,2.2561975999318389e-10,0.2256197599931839
981,9.902874080376104e-05,9.902852486809952e-05,2.1593566152647402e-10,0.21593566152647403
982,9.905730182646735e-05,9.905709507226259e-05,2.0675420477056962e-10,0.20675420477056963
983,9.908586511186835e-05,9.908566527642565e-05,1.9983544269851933e-10,0.19983544269851933
984,9.911443007177095e-05,9.911423548058871e-05,1.9459118224185295e-10,0.19459118224185296
985,9.914299628838706e-05,9.914280568475178e-05,1.9060363528201658e-10,0.1906036352820166
986,9.917156356370401e-05,9.917137588891485e-05,1.8767478916510207e-10,0.18767478916510208
987,9.920013171473966e-05,9.91999460930779e-05,1.8562166176231137e-10,0.18562166176231137
988,9.922870059545142e-05,9.922851629724097e-05,1.8429821045825202e-10,0.18429821045825204
989,9.925727010357865e-05,9.925708650140404e-05,1.8360217461861032e-10,0.18360217461861034
990,9.928584014909375e-05,9.92856567055671e-05,1.834435266486322e-10,0.1834435266486322
991,9.931441066574581e-05,9.931422690973017e-05,1.8375601564273146e-10,0.18375601564273147
992,9.934298159339398e-05,9.934279711389323e-05,1.8447950075732254e-10,0.18447950075732253
993,9.937155288332198e-05,9.93713673180563e-05,1.8556526568526693e-10,0.18556526568526693
994,9.940012449624828e-05,9.939993752221936e-05,1.8697402891449377e-10,0.18697402891449377
995,9.94286963899808e-05,9.942850772638242e-05,1.8866359837864758e-10,0.18866359837864757
996,9.945726854242204e-05,9.945707793054549e-05,1.9061187656022766e-10,0.19061187656022766
997,9.948584091721898e-05,9.948564813470856e-05,1.9278251043144112e-10,0.19278251043144112
998,9.951441347635599e-05,9.951421833887161e-05,1.9513748438112112e-10,0.19513748438112113
999,9.954298621433692e-05,9.954278854303468e-05,1.9767130224964217e-10,0.19767130224964216
1000,9.95715591191473e-05,9.957135874719775e-05,2.0037194955905008e-10,0.20037194955905008
1001,9.960013215095875e-05,9.959992895136081e-05,2.0319959793925069e-10,0.2031995979392507
1002,9.962870530351622e-05,9.962849915552388e-05,2.0614799234330786e-10,0.20614799234330786
1003,9.965727857058877e-05,9.965706935968694e-05,2.0921090183423126e-10,0.20921090183423127
1004,9.968585193127156e-05,9.968563956385e-05,2.123674215575675e-10,0.2123674215575675
1005,9.971442537368769e-05,9.971420976801307e-05,2.1560567462061807e-10,0.21560567462061808
1006,9.974299889791091e-05,9.974277997217613e-05,2.189257347897883e-10,0.2189257347897883
1007,9.977157247136643e-05,9.97713501763392e-05,2.222950272379109e-10,0.2222950272379109
1008,9.98001461054488e-05,9.979992038050226e-05,2.2572494653679542e-10,0.22572494653679542
1009,9.982871982067234e-05,9.982849058466532e-05,2.2923600702482524e-10,0.22923600702482524
1010,9.98572935449983e-05,9.985706078882839e-05,2.3275616991864165e-10,0.23275616991864165
1011,9.988586731562985e-05,9.988563099299146e-05,2.36322638396066e-10,0.23632263839606601
1012,9.991444112789324e-05,9.991420119715452e-05,2.399307387190308e-10,0.2399307387190308
1013,9.994301493891325e-05,9.994277140131759e-05,2.4353759566539164e-10,0.24353759566539165
1014,9.997158880882983e-05,9.997134160548065e-05,2.4720334918426733e-10,0.24720334918426734
1015,0.00010000016268598373,9.999991180964371e-05,2.508763400236949e-10,0.2508763400236949
1016,0.00010002872336763879,0.00010002848201380678,2.413538320110017e-10,0.2413538320110017
1017,0.00010005728459354917,0.00010005705221796984,2.3237557934005787e-10,0.23237557934005787
1018,0.00010008584807298505,0.0001000856224221329,2.2565085214677523e-10,0.22565085214677524
1019,0.00010011441318816855,0.00010011419262629597,2.2056187257537262e-10,0.22056187257537263
1020,0.00010014297958787936,0.00010014276283045903,2.167574203387299e-10,0.2167574203387299
1021,0.0001001715469963498,0.0001001713330346221,2.1396172770625609e-10,0.2139617277062561
1022,0.00010020011527612984,0.00010019990323878517,2.1203734467648375e-10,0.21203734467648375
1023,0.0001002286842740852,0.00010022847344294823,2.1083113697603044e-10,0.21083113697603045
1024,0.00010025725389023689,0.0001002570436471113,2.1024312559273928e-10,0.21024312559273928
1025,0.0001002858240379815,0.00010028561385127436,2.1018670715402503e-10,0.21018670715402504
1026,0.0001003143946433826,0.00010031418405543742,2.1058794518391393e-10,0.21058794518391394
1027,0.00010034296565994541,0.00010034275425960049,2.1140034491907144e-10,0.21140034491907145
1028,0.00010037153702642201,0.00010037132446376355,2.1256265846417872e-10,0.2125626584641787
1029,0.00010040010871305611,0.00010039989466792662,2.140451294975886e-10,0.2140451294975886
1030,0.00010042868067121531,0.00010042846487208968,2.1579912562941077e-10,0.21579912562941078
1031,0.00010045725286214541,0.00010045703507625274,2.1778589267640597e-10,0.21778589267640597
1032,0.00010048582527348986,0.0001004856052804158,2.19993074054177e-10,0.219993074054177
1033,0.00010051439786684972,0.00010051417548457887,2.2238227084543152e-10,0.22238227084543152
1034,0.00010054297065642587,0.00010054274568874194,2.249676839302247e-10,0.2249676839302247
1035,0.00010057154356926554,0.00010057131589290501,2.2767636052921392e-10,0.22767636052921392
1036,0.00010060011661931003,0.00010059988609706807,2.3052224196445428e-10,0.23052224196445428
1037,0.0001006286897950696,0.00010062845630123113,2.334938384711855e-10,0.2334938384711855
1038,0.00010065726306510241,0.0001006570265053942,2.3655970821351054e-10,0.23655970821351055
1039,0.00010068583642643009,0.00010068559670955726,2.397168728338515e-10,0.23971687283385149
1040,0.00010071440988234998,0.00010071416691372032,2.4296862966206543e-10,0.24296862966206542
1041,0.00010074298338625645,0.00010074273711788339,2.4626837306159314e-10,0.24626837306159313
1042,0.00010077155695922702,0.00010077130732204646,2.496371805596365e-10,0.24963718055963652
1043,0.00010080013059770779,0.00010079987752620953,2.530714982634469e-10,0.2530714982634469
1044,0.00010082870426384257,0.00010082844773037258,2.5653346999378693e-10,0.25653346999378696
1045,0.0001008572779783703,0.00010085701793453565,2.60043834654415e-10,0.260043834654415
1046,0.0001008858517303942,0.00010088558813869872,2.6359169548494903e-10,0.26359169548494904
1047,0.00010091442550285514,0.00010091415834286177,2.671599933638041e-10,0.2671599933638041
1048,0.00010094299931200968,0.00010094272854702484,2.707649848454595e-10,0.27076498484545947
1049,0.00010097157312519888,0.00010097129875118791,2.7437401096865934e-10,0.2743740109686593
1050,0.00010100014696119178,0.00010099986895535097,2.780058408179975e-10,0.2780058408179975
1051,0.0001010287077148804,0.00010102843915951403,2.6855536637094007e-10,0.2685553663709401
1052,0.00010105726901091048,0.0001010570093636771,2.5964723337774705e-10,0.25964723337774703
1053,0.00010108583254289007,0.00010108557956784017,2.5297504990145463e-10,0.25297504990145464
1054,0.00010111439770508639,0.00010111414977200324,2.4793308315228963e-10,0.24793308315228962
1055,0.00010114296413540335,0.00010114271997616629,2.441592370620619e-10,0.2441592370620619
1056,0.00010117153160518813,0.00010117129018032936,2.414248587729476e-10,0.2414248587729476
1057,0.0001012000999196557,0.00010119986038449243,2.395351632738009e-10,0.2395351632738009
1058,0.00010122866894087994,0.00010122843058865548,2.3835222446287543e-10,0.23835222446287543
1059,0.00010125723857659547,0.00010125700079281855,2.377837769250281e-10,0.2377837769250281
1060,0.00010128580873961723,0.00010128557099698162,2.377426356132081e-10,0.23774263561320813
1061,0.00010131437937038945,0.00010131414120114468,2.381692447735323e-10,0.2381692447735323
1062,0.00010134295039397364,0.00010134271140530774,2.389886658968265e-10,0.2389886658968265
1063,0.00010137152176208448,0.00010137128160947081,2.401526136734209e-10,0.2401526136734209
1064,0.00010140009343875939,0.00010139985181363388,2.416251255102774e-10,0.2416251255102774
1065,0.00010142866539138039,0.00010142842201779695,2.433735834425348e-10,0.24337358344253482
1066,0.0001014572375796695,0.00010145699222196,2.453577094950106e-10,0.2453577094950106
1067,0.0001014858099962134,0.00010148556242612307,2.475700903269301e-10,0.24757009032693011
1068,0.00010151438257836714,0.00010151413263028614,2.499480810078177e-10,0.2499480810078177
1069,0.00010154295533140319,0.0001015427028344492,2.5249695399928567e-10,0.2524969539992857
1070,0.00010157152823560626,0.00010157127303861226,2.551969940063992e-10,0.25519699400639917
1071,0.00010160010127218734,0.00010159984324277533,2.58029412008797e-10,0.258029412008797
1072,0.00010162867441243437,0.00010162841344693838,2.609654959883645e-10,0.2609654959883645
1073,0.00010165724765723593,0.00010165698365110147,2.640061344623345e-10,0.2640061344623345
1074,0.00010168582100117369,0.00010168555385526452,2.671459091710077e-10,0.26714590917100767
1075,0.00010171439440616832,0.00010171412405942759,2.703467407385769e-10,0.2703467407385769
1076,0.00010174296788770373,0.00010174269426359066,2.736241130763958e-10,0.2736241130763958
1077,0.0001017715414335133,0.00010177126446775371,2.7696575958884746e-10,0.27696575958884745
1078,0.00010180011501860202,0.00010179983467191678,2.8034668524167776e-10,0.2803466852416778
1079,0.00010182868865936895,0.00010182840487607985,2.8378328910774157e-10,0.2837832891077416
1080,0.00010185726233342556,0.0001018569750802429,2.8725318265612256e-10,0.28725318265612254
1081,0.0001018858360358267,0.00010188554528440597,2.907514207322918e-10,0.2907514207322918
1082,0.00010191440977835985,0.00010191411548856904,2.942897908093736e-10,0.2942897908093736
1083,0.0001019429835273071,0.0001019426856927321,2.978345750129553e-10,0.2978345750129553
1084,0.00010197155729908388,0.00010197125589689518,3.014021887060294e-10,0.3014021887060294
1085,0.00010200013110886297,0.00010199982610105823,3.050078047423463e-10,0.3050078047423463
1086,0.00010202869204816589,0.0001020283963052213,2.9574294459591115e-10,0.29574294459591116
1087,0.00010205725355862738,0.00010205696650938437,2.870492430213031e-10,0.28704924302130314
1088,0.00010208581730781715,0.00010208553671354742,2.805942697331062e-10,0.2805942697331062
1089,0.00010211438267664198,0.00010211410691771049,2.757589314943585e-10,0.27575893149435854
1090,0.00010214294930662669,0.00010214267712187356,2.7218475313331286e-10,0.27218475313331286
1091,0.00010217151693397487,0.00010217124732603661,2.6960793825963845e-10,0.26960793825963847
1092,0.00010220008541298138,0.00010219981753019968,2.678827817023165e-10,0.2678827817023165
1093,0.00010222865459591554,0.00010222838773436275,2.6686155279738207e-10,0.26686155279738205
1094,0.00010225722438035759,0.0001022569579385258,2.6644183179030013e-10,0.2664418317903001
1095,0.00010228579467870999,0.00010228552814268889,2.665360211086458e-10,0.2665360211086458
1096,0.0001023143654357556,0.00010231409834685194,2.670889036639221e-10,0.2670889036639221
1097,0.00010234293657554779,0.00010234266855101501,2.6802453278801224e-10,0.26802453278801225
1098,0.00010237150806409222,0.00010237123875517808,2.6930891414850214e-10,0.26930891414850217
1099,0.0001024000798600503,0.00010239980895934113,2.7090070917653904e-10,0.270900709176539
1100,0.00010242865190260978,0.0001024283791635042,2.7273910558213195e-10,0.27273910558213194
1101,0.00010245722418088596,0.00010245694936766727,2.7481321869375306e-10,0.2748132186937531
1102,0.00010248579666621861,0.00010248551957183032,2.7709438829104655e-10,0.27709438829104655
1103,0.00010251436934788636,0.00010251408977599339,2.7957189296977924e-10,0.27957189296977925
1104,0.00010254294216848114,0.00010254265998015646,2.8218832468570396e-10,0.282188324685704
1105,0.00010257151513663581,0.00010257123018431951,2.849523163037514e-10,0.28495231630375145
1106,0.00010260008823109016,0.0001025998003884826,2.878426075679961e-10,0.2878426075679961
1107,0.00010262866143818975,0.00010262837059264565,2.9084554410404034e-10,0.29084554410404034
1108,0.00010265723471929748,0.00010265694079680872,2.939224887682694e-10,0.29392248876826943
1109,0.00010268580811689347,0.00010268551100097179,2.971159216860035e-10,0.2971159216860035
1110,0.00010271438157787483,0.00010271408120513484,3.0037273999008694e-10,0.30037273999008696
1111,0.00010274295509387855,0.00010274265140929791,3.036845806464047e-10,0.3036845806464047
1112,0.00010277152867387414,0.00010277122161346098,3.0706041316466206e-10,0.30706041316466204
1113,0.000102800102291346,0.00010279979181762403,3.1047372197126807e-10,0.31047372197126805
1114,0.00010282867595897873,0.00010282836202178711,3.139371916217771e-10,0.3139371916217771
1115,0.00010285724966931304,0.00010285693222595017,3.1744336287300503e-10,0.317443362873005
1116,0.00010288582338806632,0.00010288550243011322,3.2095795310318013e-10,0.32095795310318015
1117,0.00010291439714000145,0.0001029140726342763,3.2450572515110877e-10,0.32450572515110876
1118,0.00010294297092456125,0.00010294264283843936,3.280861218995046e-10,0.3280861218995046
1119,0.00010297154470313594,0.00010297121304260243,3.3166053351309516e-10,0.33166053351309516
1120,0.00010300011851552461,0.0001029997832467655,3.3526875911562096e-10,0.335268759115621
1121,0.00010302867961530917,0.00010302835345092855,3.2616438062319323e-10,0.32616438062319325
1122,0.00010305724130204392,0.00010305692365509162,3.1764695231052276e-10,0.31764695231052276
1123,0.00010308580520759935,0.00010308549385925469,3.113483446654157e-10,0.3113483446654157
1124,0.00010311437074062474,0.00010311406406341774,3.0667720700254727e-10,0.30667720700254725
1125,0.00010314293749797119,0.00010314263426758082,3.03230390372147e-10,0.303230390372147
1126,0.00010317150526747405,0.00010317120447174388,3.0079573017842703e-10,0.30079573017842703
1127,0.00010320007387517738,0.00010319977467590694,2.9919927043830565e-10,0.29919927043830563
1128,0.00010322864318190137,0.00010322834488007001,2.9830183135995935e-10,0.29830183135995936
1129,0.00010325721308160938,0.00010325691508423307,2.9799737631751073e-10,0.2979973763175107
1130,0.00010328578349210668,0.00010328548528839614,2.982037105483534e-10,0.2982037105483534
1131,0.00010331435434592262,0.0001033140554925592,2.9885336341945705e-10,0.29885336341945706
1132,0.0001033429255804209,0.00010334262569672226,2.998836986468584e-10,0.2998836986468584
1133,0.00010337149715802727,0.00010337119590088533,3.012571419438849e-10,0.3012571419438849
1134,0.00010340006903720823,0.0001033997661050484,3.029321598427908e-10,0.3029321598427908
1135,0.0001034286411668149,0.00010342833630921145,3.048576034526808e-10,0.3048576034526808
1136,0.00010345721351855278,0.00010345690651337453,3.070051782545918e-10,0.30700517825459184
1137,0.00010348578607603952,0.00010348547671753759,3.093585019401451e-10,0.3093585019401451
1138,0.00010351435881793115,0.00010351404692170065,3.1189623049879724e-10,0.3118962304987972
1139,0.00010354293170716901,0.00010354261712586372,3.14581305290429e-10,0.314581305290429
1140,0.00010357150472948732,0.00010357118733002678,3.173994605454851e-10,0.3173994605454851
1141,0.00010360007787906481,0.00010359975753418985,3.203448749656611e-10,0.3203448749656611
1142,0.00010362865114017649,0.00010362832773835291,3.234018235808028e-10,0.3234018235808028
1143,0.00010365722447941416,0.00010365689794251597,3.265368981917431e-10,0.3265368981917431
1144,0.00010368579790961778,0.00010368546814667904,3.297629387473127e-10,0.3297629387473127
1145,0.00010371437141435502,0.0001037140383508421,3.3306351291675507e-10,0.33306351291675507
1146,0.00010374294496888142,0.00010374260855500516,3.364138762655957e-10,0.3364138762655957
1147,0.00010377151858580207,0.00010377117875916824,3.398266338367122e-10,0.3398266338367122
1148,0.00010380009224380144,0.0001037997489633313,3.4328047014763075e-10,0.34328047014763075
1149,0.00010382866593724442,0.00010382831916749436,3.4676975005755994e-10,0.34676975005755994
1150,0.00010385723967576833,0.00010385688937165743,3.503041109040857e-10,0.3503041109040857
1151,0.00010388581342360026,0.00010388545957582049,3.5384777977534003e-10,0.35384777977534004
1152,0.00010391438720007019,0.00010391402977998355,3.5742008664080566e-10,0.35742008664080566
1153,0.00010394296100531698,0.00010394259998414662,3.610211703596758e-10,0.3610211703596758
1154,0.00010397153480828941,0.00010397117018830968,3.646199797340962e-10,0.3646199797340962
1155,0.00010400010863790861,0.00010399974039247276,3.682454358570179e-10,0.3682454358570179
1156,0.00010402866984069872,0.00010402831059663581,3.59244062913559e-10,0.35924406291355904
1157,0.00010405723163903324,0.00010405688080079887,3.508382343765332e-10,0.35083823437653316
1158,0.00010408579564132613,0.00010408545100496195,3.446363641823752e-10,0.3446363641823752
1159,0.00010411436126405438,0.000104114021209125,3.400549293821576e-10,0.34005492938215764
1160,0.00010414292811044659,0.00010414259141328807,3.3669715852012906e-10,0.33669715852012905
1161,0.00010417149596759616,0.00010417116161745114,3.3435014502674493e-10,0.3343501450267449
1162,0.00010420006465260627,0.0001041997318216142,3.328309920728131e-10,0.33283099207281314
1163,0.0001042286340325554,0.00010422830202577726,3.3200677813894774e-10,0.33200677813894774
1164,0.00010425720400292352,0.00010425687222994033,3.317729831948228e-10,0.3317729831948228
1165,0.00010428577448192547,0.00010428544243410339,3.3204782208941264e-10,0.33204782208941264
1166,0.00010431434539957444,0.00010431401263826647,3.327613079732851e-10,0.3327613079732851
