period_number,period_s,period_error_s,period_error_ps
1612,2.8564375828671047e-08,-5.828334393491629e-12,-5.8283343934916285
1613,2.8565958074398714e-08,-4.246088665824276e-12,-4.246088665824276
1614,2.8567209728628737e-08,-2.9944344358018325e-12,-2.9944344358018324
1615,2.856820838192367e-08,-1.9957811408686067e-12,-1.9957811408686066
1616,2.8569021610300996e-08,-1.1825527635431935e-12,-1.1825527635431936
1617,2.856971289416383e-08,-4.912689007083335e-13,-0.4912689007083335
1618,2.8570303671360416e-08,9.950829587736623e-14,0.09950829587736623
1619,2.857080977403429e-08,6.056109697527883e-13,0.6056109697527883
1620,2.8571238390418755e-08,1.0342273542164573e-12,1.0342273542164573
1621,2.8571613519721918e-08,1.4093566573796273e-12,1.4093566573796272
1622,2.857193945879962e-08,1.7352957350821842e-12,1.7352957350821843
1623,2.8572251065212494e-08,2.0469021479554605e-12,2.0469021479554605
1624,2.85725056447595e-08,2.301481694960344e-12,2.3014816949603443
1625,2.8572707878009177e-08,2.503714944638091e-12,2.503714944638091
1626,2.8572910308448125e-08,2.7061453835859585e-12,2.7061453835859584
1627,2.857308745213467e-08,2.883289070132637e-12,2.883289070132637
1628,2.857323789572997e-08,3.033732665431128e-12,3.033732665431128
1629,2.857336103302948e-08,3.156869964941741e-12,3.156869964941741
1630,2.8573485238186816e-08,3.2810751222770894e-12,3.2810751222770893
1631,2.857358791733672e-08,3.3837542721818946e-12,3.3837542721818945
1632,2.8573666887072202e-08,3.462724007663624e-12,3.462724007663624
1633,2.857376657221136e-08,3.5624091468216375e-12,3.5624091468216377
1634,2.8573810022873808e-08,3.6058598092690196e-12,3.6058598092690195
1635,2.8573874733724418e-08,3.670570659879306e-12,3.670570659879306
1636,2.8573935547369662e-08,3.731384305123011e-12,3.731384305123011
1637,2.857396341122997e-08,3.759248165430617e-12,3.759248165430617
1638,2.8574010972916004e-08,3.806809851465521e-12,3.806809851465521
1639,2.8574030036876484e-08,3.825873811945203e-12,3.8258738119452027
1640,2.8574056790351137e-08,3.852627286597858e-12,3.852627286597858
1641,2.8574087139731372e-08,3.8829766668333595e-12,3.8829766668333594
1642,2.8574090738279698e-08,3.886575215159002e-12,3.886575215159002
1643,2.857411466996912e-08,3.9105069045799644e-12,3.9105069045799645
1644,2.8574107035695046e-08,3.902872630507679e-12,3.9028726305076793
1645,2.8561542667759768e-08,-8.66149530477055e-12,-8.66149530477055
1646,2.8562129818950608e-08,-8.074344113930511e-12,-8.074344113930511
1647,2.8564353466066115e-08,-5.850696998423516e-12,-5.850696998423516
1648,2.8565938723748075e-08,-4.265439316463417e-12,-4.265439316463417
1649,2.8567180644336254e-08,-3.0235187282848967e-12,-3.0235187282848965
1650,2.8568186679313258e-08,-2.0174837512805206e-12,-2.0174837512805204
1651,2.856900916668227e-08,-1.1949963822697713e-12,-1.1949963822697713
1652,2.8569699057670573e-08,-5.051053939659035e-13,-0.5051053939659035
1653,2.8570285435012112e-08,8.127194757352427e-14,0.08127194757352427
1654,2.8570790921547446e-08,5.8675848290685e-13,0.58675848290685
1655,2.85712271272658e-08,1.0229642012627545e-12,1.0229642012627544
1656,2.857160808537537e-08,1.4039223108304782e-12,1.4039223108304781
1657,2.857193859806507e-08,1.7344350005299752e-12,1.7344350005299751
1658,2.8572241490758634e-08,2.0373276940955125e-12,2.0373276940955125
1659,2.857247651753261e-08,2.2723544680712495e-12,2.2723544680712493
1660,2.8572701717355592e-08,2.497554291053594e-12,2.4975542910535937
1661,2.8572903146981067e-08,2.6989839165285672e-12,2.6989839165285674
1662,2.857308682703791e-08,2.8826639733700903e-12,2.8826639733700903
1663,2.8573218186764065e-08,3.0140236995265076e-12,3.0140236995265077
1664,2.8573360183584183e-08,3.156020519644653e-12,3.156020519644653
1665,2.8573486837900016e-08,3.2826748354775375e-12,3.2826748354775375
1666,2.8573571410412855e-08,3.3672473483159115e-12,3.3672473483159115
1667,2.8573671827971238e-08,3.4676649066990205e-12,3.4676649066990204
1668,2.857375058384784e-08,3.546420783302227e-12,3.546420783302227
1669,2.857381115384575e-08,3.6069907812127207e-12,3.606990781212721
1670,2.857388330911308e-08,3.679146048542363e-12,3.679146048542363
1671,2.857391463748722e-08,3.710474422682037e-12,3.7104744226820374
1672,2.85739659474499e-08,3.761784385362604e-12,3.761784385362604
1673,2.8574009777813502e-08,3.805614748963318e-12,3.8056147489633174
1674,2.8574028555842764e-08,3.8243927782250605e-12,3.8243927782250604
1675,2.8574068078400083e-08,3.863915335543946e-12,3.863915335543946
1676,2.85740682996993e-08,3.8641366347598776e-12,3.864136634759878
1677,2.857409314047869e-08,3.888977414149942e-12,3.888977414149942
1678,2.8574110882119094e-08,3.906719054555006e-12,3.906719054555006
1679,2.8574109362582644e-08,3.9051995181052134e-12,3.9051995181052135
1680,2.8561461669983465e-08,-8.742493081073495e-12,-8.742493081073496
1681,2.8562047962377764e-08,-8.156200686774282e-12,-8.156200686774282
1682,2.8564242349248328e-08,-5.961813816210418e-12,-5.961813816210419
1683,2.8565870622651482e-08,-4.333540413056957e-12,-4.333540413056957
1684,2.8567091076294143e-08,-3.1130867703956334e-12,-3.1130867703956335
1685,2.8568107280165954e-08,-2.09688289858519e-12,-2.0968828985851897
1686,2.8568931770002167e-08,-1.2723930623719685e-12,-1.2723930623719686
1687,2.8569628182059962e-08,-5.75981004576415e-13,-0.575981004576415
1688,2.8570215930036336e-08,1.1766971796941724e-14,0.011766971796941724
1689,2.8570727757595837e-08,5.235945312986847e-13,0.5235945312986847
1690,2.8571166611572867e-08,9.624485083285752e-13,0.9624485083285752
1691,2.8571550763972428e-08,1.3466009078894028e-12,1.3466009078894028
1692,2.8571891284729094e-08,1.687121664555206e-12,1.687121664555206
1693,2.857217819346371e-08,1.9740303991726587e-12,1.9740303991726587
1694,2.857242443618719e-08,2.2202731226500138e-12,2.220273122650014
1695,2.8572657380127476e-08,2.453217062937243e-12,2.453217062937243
1696,2.857286149231307e-08,2.6573292485324345e-12,2.6573292485324345
1697,2.857303241869647e-08,2.8282556319311033e-12,2.8282556319311034
1698,2.85731789996589e-08,2.974836594359789e-12,2.9748365943597888
1699,2.857332521302258e-08,3.1210499580418934e-12,3.1210499580418936
1700,2.8573438858836803e-08,3.234695772263808e-12,3.234695772263808
1701,2.8573539303540898e-08,3.3351404763588107e-12,3.3351404763588106
1702,2.8573640392125558e-08,3.436229061018998e-12,3.4362290610189983
1703,2.8573706717949514e-08,3.50255488497531e-12,3.5025548849753103
1704,2.8573779141028333e-08,3.574977963794083e-12,3.5749779637940833
1705,2.8573853813975737e-08,3.649650911198562e-12,3.649650911198562
1706,2.857388171471247e-08,3.67755164793256e-12,3.67755164793256
1707,2.8573940752109296e-08,3.736589044757082e-12,3.7365890447570824
1708,2.857397596920492e-08,3.771806140381338e-12,3.771806140381338
1709,2.8574002397188528e-08,3.7982341239892855e-12,3.7982341239892854
1710,2.8574041626862182e-08,3.837463797643801e-12,3.8374637976438013
1711,2.857404333773321e-08,3.8391746686719835e-12,3.8391746686719834
1712,2.857407210543866e-08,3.867942374120682e-12,3.8679423741206818
1713,2.857408180286815e-08,3.877639803612044e-12,3.877639803612044
